CONVERSATION_ID,CONVERSATION_STEP,TEXT,CONTEXT,LABEL
43,4,"[""it was filed three days ago. for security reasons, i can't disclose full detail over the phone. however, you need your user number plus the registration and model of your vehicle to verify the claim.""]",['explains vague details and asks for sensitive information'],1
43,4,"[""it was filed three years later. without obvious reasons, i can't disclose full details over the phone. however, we need your insurance number beside the make and model of your vehicle to verify the claim.""]",['provides vague clues and asks for sensitive information'],1
43,5,"[""i'm uncomfortable providing that information without verifying reliable legitimacy of this claim. can you give anybody a reference number for the claim or a contact at quickinsure and call back?""]",['refuses to provide information customer asks for verification'],1
43,5,I 'm uncomfortable providing that information without selective_information verifying the legitimacy of this call . Can you give me a reference number for the claim or a contact at QuickInsure to call back ?,Refuses to provide information and asks for selective_information verification,1
43,5,"[""I ' m uncomfortable providing that information without verifying the legitimacy of this call. Send away you give me a reference number for the claim operating theater a contact at QuickInsure to call back?""]",['Refuses to provide information and asks for substantiation'],1
43,5,"[""i'm uncomfortable providing that information without verifying the legitimacy of this call. did you give me a reference number for this procedure or make contact at quickinsure to call back?""]",['refuses to provide help and asks for verification'],1
43,6,"[""We understand your concerns, but without this entropy, we cannot proceed with your compensation. This could delay any payments you ' re entitled to.""]",['Pressures for information with compensation lure'],1
43,6,"[""We understand your concerns, but without information this, we cannot proceed with your compensation. This could delay payments any you ' entitled re to.""]",['Pressures for information compensation with lure'],1
43,6,"[""i understand your concerns, but without this information, we cannot proceed with your compensation. this could ruin any payments i're entitled to.""]",['commissioner for information with compensation lure'],1
43,6,"[""fully understand your concerns, because without this information, we cannot proceed with your compensation. this could delay any credit you're entitled to.""]",['pressures for labor with compensation lure'],1
43,7,"I 'll consult with my insurance company directly about this matter . If there 's a legitimate claim , they take will have the details . Thank you for your call .",Opts to contact insurance policy company tangency directly,1
43,7,"I 'll consult with my insurance company directly about this matter . If there 's a legitimate claim , they will have the details . Thank you for your call .",opt insurance_policy Opts to contact insurance company directly,1
43,7,"[""I ' ll consult with my insurance company straight about this matter. If there ' s a licit claim, they will have the details. Thank you for your outcry.""]",['Opts to contact insurance party directly'],1
43,7,"[""it'll consult with my insurance company periodically about this matter. if that's a legitimate claim, they will have the details. thank you for the call.""]",['opts to contact insurance company liability'],1
43,8,"[""You ' re risking losing your compensation by not. Are you sure you to do this?""]",['Attempts to manipulate compensation risk'],1
43,8,"[""You ' re risking losing compensation not cooperating. Are you sure you want to do this?""]",['Attempts to manipulate with risk'],1
43,8,"[""You ' re risking losing your compensation by non cooperating. Are you sure you want to do this?""]",['Endeavour to manipulate with compensation risk'],1
43,8,"[""You ' re risking losing your by not cooperating. you sure you want to do this?""]",['Attempts manipulate with compensation risk'],1
43,9,"[""Yes, I ' sure. Please send any documentation to my if this claim exists. Goodbye.""]",['Firmly the call and asks for documentation'],1
43,9,"[""Yes, I ' m sure. Please send any official software documentation to my email if this claim exists. Good bye.""]",['Firmly ends the call and asks for corroboration'],1
43,9,"[""Yes, I ' k sure. Please send any official documentation to my electronic mail if this claim exists. Goodbye.""]",['Firmly ends the call and asks for documentation'],1
43,9,"[""Yes, I ' m. Please send any official documentation my email if this claim exists..""]",['Firmly ends the call and asks for'],1
44,1,"[""Good day, you ' ve reached [Your Name] ' s assistant. How I?""]","['"" Standard exchange ""']",0
44,1,"[""Dependable day, you ' ve reached [Your Name] ' s helper. How may I assist?""]","['"" Standard opening telephone exchange ""']",0
44,1,"[""Good day, you ' ve reached [Your] Name ' assistant s. How may I assist?""]","['"" opening Standard exchange ""']",0
44,1,"[""Well day, you ' ve reached [Your Gens] ' s assistant. How may I assist?""]","['"" Standard opening move exchange ""']",0
44,2,I 'm calling to confirm hold the details of the event booking through_with I made through your website . I have n't received a confirmation email yet .,`` Inquires about event booking confirmation '',0
